RT(milliseconds),RT(minutes) - NOT USED BY IMPORT,RI,TIC
76800,1.28,0.0,354422.0
77120,1.2853333333333334,0.0,353792.0
77440,1.2906666666666666,0.0,354571.0
77760,1.296,0.0,354715.0
78080,1.3013333333333332,0.0,354632.0
78400,1.3066666666666666,0.0,354398.0
78720,1.312,0.0,354474.0
79040,1.3173333333333332,0.0,355088.0
79360,1.3226666666666667,0.0,354452.0
79680,1.328,0.0,353697.0
80000,1.3333333333333333,0.0,354372.0
80320,1.3386666666666667,0.0,354005.0
80640,1.344,0.0,355690.0
80960,1.3493333333333333,0.0,355763.0
81280,1.3546666666666667,0.0,354923.0
81600,1.36,0.0,355346.0
81920,1.3653333333333333,0.0,355288.0
82240,1.3706666666666667,0.0,356871.0
82560,1.376,0.0,362529.0
82880,1.3813333333333333,0.0,376319.0
83200,1.3866666666666667,0.0,416307.0
83520,1.392,0.0,511123.0
83840,1.3973333333333333,0.0,721133.0
84160,1.4026666666666667,0.0,1142050.0
84480,1.408,0.0,1903584.0
84800,1.4133333333333333,0.0,3162642.0
85120,1.4186666666666667,0.0,5065218.0
85440,1.424,0.0,7707130.0
85760,1.4293333333333333,0.0,1.1101373E7
86080,1.4346666666666668,0.0,1.5153869E7
86400,1.44,0.0,1.9661996E7
86720,1.4453333333333334,0.0,2.4294808E7
87040,1.4506666666666668,0.0,2.8601552E7
87360,1.456,0.0,3.199651E7
87680,1.4613333333333334,0.0,3.3804732E7
88000,1.4666666666666666,0.0,3.342101E7
88320,1.472,0.0,3.0606176E7
88640,1.4773333333333334,0.0,2.5789988E7
88960,1.4826666666666666,0.0,2.0033424E7
89280,1.488,0.0,1.4530035E7
89600,1.4933333333333334,0.0,1.0058983E7
89920,1.4986666666666666,0.0,6840077.0
90240,1.504,0.0,4694376.0
90560,1.5093333333333334,0.0,3321456.0
90880,1.5146666666666666,0.0,2453466.0
91200,1.52,0.0,1893699.0
91520,1.5253333333333334,0.0,1523738.0
91840,1.5306666666666666,0.0,1269314.0
92160,1.536,0.0,1088262.0
92480,1.5413333333333334,0.0,956981.0
92800,1.5466666666666666,0.0,860028.0
93120,1.552,0.0,785214.0
93440,1.5573333333333332,0.0,726187.0
93760,1.5626666666666666,0.0,683047.0
94080,1.568,0.0,647662.0
94400,1.5733333333333333,0.0,616459.0
94720,1.5786666666666667,0.0,590893.0
95040,1.584,0.0,570915.0
95360,1.5893333333333333,0.0,553222.0
95680,1.5946666666666667,0.0,537385.0
96000,1.6,0.0,524112.0
96320,1.6053333333333333,0.0,512367.0
96640,1.6106666666666667,0.0,500072.0
96960,1.616,0.0,489825.0
97280,1.6213333333333333,0.0,480870.0
97600,1.6266666666666667,0.0,470574.0
97920,1.632,0.0,269591.0
98240,1.6373333333333333,0.0,269573.0
98560,1.6426666666666667,0.0,269573.0
98880,1.648,0.0,269559.0
99200,1.6533333333333333,0.0,268665.0
99520,1.6586666666666667,0.0,265084.0
99840,1.664,0.0,266427.0
100160,1.6693333333333333,0.0,273462.0
100480,1.6746666666666667,0.0,278041.0
100800,1.68,0.0,273593.0
101120,1.6853333333333333,0.0,267019.0
101440,1.6906666666666668,0.0,266145.0
101760,1.696,0.0,268132.0
102080,1.7013333333333334,0.0,271529.0
102400,1.7066666666666668,0.0,279931.0
102720,1.712,0.0,299638.0
103040,1.7173333333333334,0.0,336532.0
103360,1.7226666666666666,0.0,385733.0
103680,1.728,0.0,427153.0
104000,1.7333333333333334,0.0,443396.0
104320,1.7386666666666666,0.0,433541.0
104640,1.744,0.0,407375.0
104960,1.7493333333333334,0.0,375707.0
105280,1.7546666666666666,0.0,346335.0
105600,1.76,0.0,322975.0
105920,1.7653333333333334,0.0,306092.0
106240,1.7706666666666666,0.0,294561.0
106560,1.776,0.0,286912.0
106880,1.7813333333333334,0.0,281835.0
107200,1.7866666666666666,0.0,278478.0
107520,1.792,0.0,276254.0
107840,1.7973333333333332,0.0,274760.0
108160,1.8026666666666666,0.0,273713.0
108480,1.808,0.0,272960.0
108800,1.8133333333333332,0.0,272438.0
109120,1.8186666666666667,0.0,272058.0
109440,1.824,0.0,271764.0
109760,1.8293333333333333,0.0,271515.0
110080,1.8346666666666667,0.0,271331.0
110400,1.84,0.0,271181.0
110720,1.8453333333333333,0.0,271055.0
111040,1.8506666666666667,0.0,270945.0
111360,1.856,0.0,270852.0
111680,1.8613333333333333,0.0,270767.0
112000,1.8666666666666667,0.0,270684.0
112320,1.872,0.0,270624.0
112640,1.8773333333333333,0.0,270585.0
112960,1.8826666666666667,0.0,270552.0
113280,1.888,0.0,270487.0
113600,1.8933333333333333,0.0,270437.0
113920,1.8986666666666667,0.0,270408.0
114240,1.904,0.0,270392.0
114560,1.9093333333333333,0.0,270368.0
114880,1.9146666666666667,0.0,270340.0
115200,1.92,0.0,270328.0
115520,1.9253333333333333,0.0,270297.0
115840,1.9306666666666668,0.0,270282.0
116160,1.936,0.0,270282.0
116480,1.9413333333333334,0.0,270257.0
116800,1.9466666666666668,0.0,270223.0
117120,1.952,0.0,270194.0
117440,1.9573333333333334,0.0,270199.0
117760,1.9626666666666666,0.0,270194.0
118080,1.968,0.0,270188.0
118400,1.9733333333333334,0.0,270218.0
118720,1.9786666666666666,0.0,270229.0
119040,1.984,0.0,270221.0
119360,1.9893333333333334,0.0,270228.0
119680,1.9946666666666666,0.0,270224.0
120000,2.0,0.0,270195.0
120320,2.005333333333333,0.0,270178.0
120640,2.010666666666667,0.0,270171.0
120960,2.016,0.0,270221.0
121280,2.021333333333333,0.0,270416.0
121600,2.026666666666667,0.0,270972.0
121920,2.032,0.0,272658.0
122240,2.037333333333333,0.0,278492.0
122560,2.042666666666667,0.0,300050.0
122880,2.048,0.0,380200.0
123200,2.0533333333333332,0.0,676295.0
123520,2.058666666666667,0.0,1732538.0
123840,2.064,0.0,5281724.0
124160,2.0693333333333332,0.0,1.6219868E7
124480,2.074666666666667,0.0,4.578448E7
124800,2.08,0.0,1.1190744E8
125120,2.0853333333333333,0.0,2.28363184E8
125440,2.0906666666666665,0.0,3.81375584E8
125760,2.096,0.0,5.15440928E8
126080,2.1013333333333333,0.0,6.0220026E8
126400,2.1066666666666665,0.0,6.5813165E8
126720,2.112,0.0,6.9622022E8
127040,2.1173333333333333,0.0,7.2290886E8
127360,2.1226666666666665,0.0,7.4186541E8
127680,2.128,0.0,7.5531757E8
128000,2.1333333333333333,0.0,7.6479699E8
128320,2.1386666666666665,0.0,7.7139789E8
128640,2.144,0.0,7.7581811E8
128960,2.1493333333333333,0.0,7.7862035E8
129280,2.1546666666666665,0.0,7.8020179E8
129600,2.16,0.0,7.8087373E8
129920,2.1653333333333333,0.0,7.8094106E8
130240,2.1706666666666665,0.0,7.8049773E8
130560,2.176,0.0,7.7968467E8
130880,2.1813333333333333,0.0,7.7859392E8
131200,2.1866666666666665,0.0,7.7721626E8
131520,2.192,0.0,7.7559974E8
131840,2.1973333333333334,0.0,7.7389178E8
132160,2.2026666666666666,0.0,7.7205818E8
132480,2.208,0.0,7.7006554E8
132800,2.2133333333333334,0.0,7.6795642E8
133120,2.2186666666666666,0.0,7.6580032E8
133440,2.224,0.0,7.6357715E8
133760,2.2293333333333334,0.0,7.6124416E8
134080,2.2346666666666666,0.0,7.5881158E8
134400,2.24,0.0,7.5636134E8
134720,2.2453333333333334,0.0,7.5381901E8
135040,2.2506666666666666,0.0,7.5124576E8
135360,2.256,0.0,7.4860019E8
135680,2.2613333333333334,0.0,7.4587219E8
136000,2.2666666666666666,0.0,7.431063E8
136320,2.272,0.0,7.4040742E8
136640,2.2773333333333334,0.0,7.3778022E8
136960,2.2826666666666666,0.0,7.350919E8
137280,2.288,0.0,7.3210842E8
137600,2.2933333333333334,0.0,7.287895E8
137920,2.2986666666666666,0.0,7.2523258E8
138240,2.304,0.0,7.2158547E8
138560,2.3093333333333335,0.0,7.18E8
138880,2.3146666666666667,0.0,7.1459232E8
139200,2.32,0.0,7.1129357E8
139520,2.3253333333333335,0.0,7.0794893E8
139840,2.3306666666666667,0.0,7.0459104E8
140160,2.336,0.0,7.0125267E8
140480,2.3413333333333335,0.0,6.9781152E8
140800,2.3466666666666667,0.0,6.9429901E8
141120,2.352,0.0,6.9075917E8
141440,2.3573333333333335,0.0,6.8715904E8
141760,2.3626666666666667,0.0,6.8343405E8
142080,2.368,0.0,6.7959302E8
142400,2.3733333333333335,0.0,6.7570515E8
142720,2.3786666666666667,0.0,6.7166285E8
143040,2.384,0.0,6.6745197E8
143360,2.3893333333333335,0.0,6.6313651E8
143680,2.3946666666666667,0.0,6.587328E8
144000,2.4,0.0,6.5427059E8
144320,2.4053333333333335,0.0,6.4968461E8
144640,2.4106666666666667,0.0,6.4499334E8
144960,2.416,0.0,6.4034003E8
145280,2.421333333333333,0.0,6.3567258E8
145600,2.4266666666666667,0.0,6.3103053E8
145920,2.432,0.0,6.2641562E8
146240,2.437333333333333,0.0,6.2177478E8
146560,2.4426666666666668,0.0,6.1706234E8
146880,2.448,0.0,6.1230438E8
147200,2.453333333333333,0.0,6.074713E8
147520,2.458666666666667,0.0,6.0252486E8
147840,2.464,0.0,5.9749088E8
148160,2.469333333333333,0.0,5.9240141E8
148480,2.474666666666667,0.0,5.8718483E8
148800,2.48,0.0,5.8185869E8
149120,2.485333333333333,0.0,5.765255E8
149440,2.490666666666667,0.0,5.7105882E8
149760,2.496,0.0,5.654352E8
150080,2.501333333333333,0.0,5.5970445E8
150400,2.506666666666667,0.0,5.5386042E8
150720,2.512,0.0,5.4791014E8
151040,2.517333333333333,0.0,5.4182374E8
151360,2.522666666666667,0.0,5.356752E8
151680,2.528,0.0,5.2944352E8
152000,2.533333333333333,0.0,5.23064672E8
152320,2.538666666666667,0.0,5.16513728E8
152640,2.544,0.0,5.09798368E8
152960,2.5493333333333332,0.0,5.02855552E8
153280,2.554666666666667,0.0,4.95721216E8
153600,2.56,0.0,4.8837696E8
153920,2.5653333333333332,0.0,4.80787744E8
154240,2.570666666666667,0.0,4.72916832E8
154560,2.576,0.0,4.64808192E8
154880,2.5813333333333333,0.0,4.56412864E8
155200,2.5866666666666664,0.0,4.47636736E8
155520,2.592,0.0,4.38507744E8
155840,2.5973333333333333,0.0,4.2905248E8
156160,2.6026666666666665,0.0,4.19285504E8
156480,2.608,0.0,4.09169216E8
156800,2.6133333333333333,0.0,3.98678208E8
157120,2.6186666666666665,0.0,3.87921152E8
157440,2.624,0.0,3.7689472E8
157760,2.6293333333333333,0.0,3.655808E8
158080,2.6346666666666665,0.0,3.54062272E8
158400,2.64,0.0,3.424024E8
158720,2.6453333333333333,0.0,3.30680224E8
159040,2.6506666666666665,0.0,3.189584E8
159360,2.656,0.0,3.0734816E8
159680,2.6613333333333333,0.0,2.95853408E8
160000,2.6666666666666665,0.0,2.84423616E8
160320,2.672,0.0,2.73128416E8
160640,2.6773333333333333,0.0,2.61976496E8
160960,2.6826666666666665,0.0,2.50979328E8
161280,2.688,0.0,2.40152816E8
161600,2.6933333333333334,0.0,2.29486352E8
161920,2.6986666666666665,0.0,2.1900216E8
162240,2.704,0.0,2.08720208E8
162560,2.7093333333333334,0.0,1.98651808E8
162880,2.7146666666666666,0.0,1.88783168E8
163200,2.72,0.0,1.79098768E8
163520,2.7253333333333334,0.0,1.69640272E8
163840,2.7306666666666666,0.0,1.60426624E8
164160,2.736,0.0,1.51447936E8
164480,2.7413333333333334,0.0,1.42708048E8
164800,2.7466666666666666,0.0,1.34196264E8
165120,2.752,0.0,1.25950984E8
165440,2.7573333333333334,0.0,1.17957312E8
165760,2.7626666666666666,0.0,1.1023972E8
166080,2.768,0.0,1.02825632E8
166400,2.7733333333333334,0.0,9.5698376E7
166720,2.7786666666666666,0.0,8.8864456E7
167040,2.784,0.0,8.2336616E7
