RT(milliseconds),RT(minutes) - NOT USED BY IMPORT,RI,TIC,,,,,,,,,,,,,
53760,0.896,0,296540,,,,,,,,,,,,,
54080,0.901333333,0,296337,,,,,,,,,,,,,
54400,0.906666667,0,296156,,,,,,,,,,,,,
54720,0.912,0,296804,,,,,,,,,,,,,
55040,0.917333333,0,296550,,,,,,,,,,,,,
55360,0.922666667,0,295624,,,,,,,,,,,,,
55680,0.928,0,295628,,,,,,,,,,,,,
56000,0.933333333,0,295113,,,,,,,,,,,,,
56320,0.938666667,0,296310,,,,,,,,,,,,,
56640,0.944,0,296735,,,,,,,,,,,,,
56960,0.949333333,0,295781,,,,,,,,,,,,,
57280,0.954666667,0,294811,,,,,,,,,,,,,
57600,0.96,0,295001,,,,,,,,,,,,,
57920,0.965333333,0,294717,,,,,,,,,,,,,
58240,0.970666667,0,293916,,,,,,,,,,,,,
58560,0.976,0,294797,,,,,,,,,,,,,
58880,0.981333333,0,293993,,,,,,,,,,,,,
59200,0.986666667,0,291831,,,,,,,,,,,,,
59520,0.992,0,291561,,,,,,,,,,,,,
59840,0.997333333,0,292597,,,,,,,,,,,,,
60160,1.002666667,0,292447,,,,,,,,,,,,,
60480,1.008,0,291975,,,,,,,,,,,,,
60800,1.013333333,0,290132,,,,,,,,,,,,,
61120,1.018666667,0,289901,,,,,,,,,,,,,
61440,1.024,0,289636,,,,,,,,,,,,,
61760,1.029333333,0,289335,,,,,,,,,,,,,
62080,1.034666667,0,289969,,,,,,,,,,,,,
62400,1.04,0,290139,,,,,,,,,,,,,
62720,1.045333333,0,289131,,,,,,,,,,,,,
63040,1.050666667,0,287985,,,,,,,,,,,,,
63360,1.056,0,287975,,,,,,,,,,,,,
63680,1.061333333,0,287912,,,,,,,,,,,,,
64000,1.066666667,0,287182,,,,,,,,,,,,,
64320,1.072,0,286406,,,,,,,,,,,,,
64640,1.077333333,0,285172,,,,,,,,,,,,,
64960,1.082666667,0,285351,,,,,,,,,,,,,
65280,1.088,0,283962,,,,,,,,,,,,,
65600,1.093333333,0,283741,,,,,,,,,,,,,
65920,1.098666667,0,284931,,,,,,,,,,,,,
66240,1.104,0,284447,,,,,,,,,,,,,
66560,1.109333333,0,283748,,,,,,,,,,,,,
66880,1.114666667,0,283283,,,,,,,,,,,,,
67200,1.12,0,282685,,,,,,,,,,,,,
67520,1.125333333,0,281540,,,,,,,,,,,,,
67840,1.130666667,0,281727,,,,,,,,,,,,,
68160,1.136,0,283024,,,,,,,,,,,,,
68480,1.141333333,0,281974,,,,,,,,,,,,,
68800,1.146666667,0,279674,,,,,,,,,,,,,
69120,1.152,0,279142,,,,,,,,,,,,,
69440,1.157333333,0,280274,,,,,,,,,,,,,
69760,1.162666667,0,280370,,,,,,,,,,,,,
70080,1.168,0,280727,,,,,,,,,,,,,
70400,1.173333333,0,280264,,,,,,,,,,,,,
70720,1.178666667,0,278273,,,,,,,,,,,,,
71040,1.184,0,278267,,,,,,,,,,,,,
71360,1.189333333,0,276911,,,,,,,,,,,,,
71680,1.194666667,0,276160,,,,,,,,,,,,,
72000,1.2,0,276915,,,,,,,,,,,,,
72320,1.205333333,0,278429,,,,,,,,,,,,,
72640,1.210666667,0,278720,,,,,,,,,,,,,
72960,1.216,0,277906,,,,,,,,,,,,,
73280,1.221333333,0,277572,,,,,,,,,,,,,
73600,1.226666667,0,276895,,,,,,,,,,,,,
73920,1.232,0,276286,,,,,,,,,,,,,
74240,1.237333333,0,276102,,,,,,,,,,,,,
74560,1.242666667,0,275399,,,,,,,,,,,,,
74880,1.248,0,275661,,,,,,,,,,,,,
75200,1.253333333,0,275131,,,,,,,,,,,,,
75520,1.258666667,0,274102,,,,,,,,,,,,,
75840,1.264,0,273336,,,,,,,,,,,,,
76160,1.269333333,0,273804,,,,,,,,,,,,,
76480,1.274666667,0,274372,,,,,,,,,,,,,
76800,1.28,0,274706,,,,,,,,,,,,,
77120,1.285333333,0,272719,,,,,,,,,,,,,
77440,1.290666667,0,271838,,,,,,,,,,,,,
77760,1.296,0,271532,,,,,,,,,,,,,
78080,1.301333333,0,270862,,,,,,,,,,,,,
78400,1.306666667,0,270505,,,,,,,,,,,,,
78720,1.312,0,270782,,,,,,,,,,,,,
79040,1.317333333,0,271546,,,,,,,,,,,,,
79360,1.322666667,0,271351,,,,,,,,,,,,,
79680,1.328,0,269574,,,,,,,,,,,,,
80000,1.333333333,0,269398,,,,,,,,,,,,,
80320,1.338666667,0,269285,,,,,,,,,,,,,
80640,1.344,0,269392,,,,,,,,,,,,,
80960,1.349333333,0,268950,,,,,,,,,,,,,
81280,1.354666667,0,268729,,,,,,,,,,,,,
81600,1.36,0,269276,,,,,,,,,,,,,
81920,1.365333333,0,268909,,,,,,,,,,,,,
82240,1.370666667,0,268967,,,,,,,,,,,,,
82560,1.376,0,273751,,,,,,,,,,,,,
82880,1.381333333,0,287720,,,,,,,,,,,,,
83200,1.386666667,0,323884,,,,,,,,,,,,,
83520,1.392,0,414097,,,,,,,,,,,,,
83840,1.397333333,0,613391,,,,,,,,,,,,,
84160,1.402666667,0,1011402,,,,,,,,,,,,,
84480,1.408,0,1730338,,,,,,,,,,,,,
84800,1.413333333,0,2918523,,,,,,,,,,,,,
85120,1.418666667,0,4710585,,,,,,,,,,,,,
85440,1.424,0,7194366,,,,,,,,,,,,,
85760,1.429333333,0,1.04E+07,,,,,,,,,,,,,
86080,1.434666667,0,1.42E+07,,,,,,,,,,,,,
86400,1.44,0,1.83E+07,,,,,,,,,,,,,
86720,1.445333333,0,2.25E+07,,,,,,,,,,,,,
87040,1.450666667,0,2.63E+07,,,,,,,,,,,,,
87360,1.456,0,2.91E+07,,,,,,,,,,,,,
87680,1.461333333,0,3.03E+07,,,,,,,,,,,,,
88000,1.466666667,0,2.94E+07,,,,,,,,,,,,,
88320,1.472,0,2.65E+07,,,,,,,,,,,,,
88640,1.477333333,0,2.20E+07,,,,,,,,,,,,,
88960,1.482666667,0,1.69E+07,,,,,,,,,,,,,
89280,1.488,0,1.22E+07,,,,,,,,,,,,,
89600,1.493333333,0,8420060,,,,,,,,,,,,,
89920,1.498666667,0,5738479,,,,,,,,,,,,,
90240,1.504,0,3949094,,,,,,,,,,,,,
90560,1.509333333,0,2800290,,,,,,,,,,,,,
90880,1.514666667,0,2067337,,,,,,,,,,,,,
91200,1.52,0,1592027,,,,,,,,,,,,,
91520,1.525333333,0,1275301,,,,,,,,,,,,,
91840,1.530666667,0,1056626,,,,,,,,,,,,,
92160,1.536,0,900035,,,,,,,,,,,,,
92480,1.541333333,0,786535,,,,,,,,,,,,,
92800,1.546666667,0,701821,,,,,,,,,,,,,
93120,1.552,0,636422,,,,,,,,,,,,,
93440,1.557333333,0,584788,,,,,,,,,,,,,
93760,1.562666667,0,545320,,,,,,,,,,,,,
94080,1.568,0,513567,,,,,,,,,,,,,
94400,1.573333333,0,486491,,,,,,,,,,,,,
94720,1.578666667,0,463680,,,,,,,,,,,,,
95040,1.584,0,446353,,,,,,,,,,,,,
95360,1.589333333,0,430187,,,,,,,,,,,,,
95680,1.594666667,0,416179,,,,,,,,,,,,,
96000,1.6,0,403237,,,,,,,,,,,,,
96320,1.605333333,0,391296,,,,,,,,,,,,,
96640,1.610666667,0,381900,,,,,,,,,,,,,
96960,1.616,0,372488,,,,,,,,,,,,,
97280,1.621333333,0,364657,,,,,,,,,,,,,
97600,1.626666667,0,356254,,,,,,,,,,,,,
97920,1.632,0,270135,,,,,,,,,,,,,
98240,1.637333333,0,270137,,,,,,,,,,,,,
98560,1.642666667,0,270135,,,,,,,,,,,,,
98880,1.648,0,270109,,,,,,,,,,,,,
99200,1.653333333,0,269242,,,,,,,,,,,,,
99520,1.658666667,0,265925,,,,,,,,,,,,,
99840,1.664,0,267086,,,,,,,,,,,,,
100160,1.669333333,0,273382,,,,,,,,,,,,,
100480,1.674666667,0,277700,,,,,,,,,,,,,
100800,1.68,0,274123,,,,,,,,,,,,,
101120,1.685333333,0,268500,,,,,,,,,,,,,
101440,1.690666667,0,267547,,,,,,,,,,,,,
101760,1.696,0,269065,,,,,,,,,,,,,
102080,1.701333333,0,272115,,,,,,,,,,,,,
102400,1.706666667,0,279335,,,,,,,,,,,,,
102720,1.712,0,292426,,,,,,,,,,,,,
103040,1.717333333,0,309576,,,,,,,,,,,,,
103360,1.722666667,0,327065,,,,,,,,,,,,,
103680,1.728,0,341257,,,,,,,,,,,,,
104000,1.733333333,0,349911,,,,,,,,,,,,,
104320,1.738666667,0,351721,,,,,,,,,,,,,
104640,1.744,0,346174,,,,,,,,,,,,,
104960,1.749333333,0,334689,,,,,,,,,,,,,
105280,1.754666667,0,320691,,,,,,,,,,,,,
105600,1.76,0,307626,,,,,,,,,,,,,
105920,1.765333333,0,297275,,,,,,,,,,,,,
106240,1.770666667,0,289749,,,,,,,,,,,,,
106560,1.776,0,284584,,,,,,,,,,,,,
106880,1.781333333,0,281086,,,,,,,,,,,,,
107200,1.786666667,0,278719,,,,,,,,,,,,,
107520,1.792,0,277117,,,,,,,,,,,,,
107840,1.797333333,0,276009,,,,,,,,,,,,,
108160,1.802666667,0,275242,,,,,,,,,,,,,
108480,1.808,0,274658,,,,,,,,,,,,,
108800,1.813333333,0,274210,,,,,,,,,,,,,
109120,1.818666667,0,273872,,,,,,,,,,,,,
109440,1.824,0,273621,,,,,,,,,,,,,
109760,1.829333333,0,273397,,,,,,,,,,,,,
110080,1.834666667,0,273168,,,,,,,,,,,,,
110400,1.84,0,272968,,,,,,,,,,,,,
110720,1.845333333,0,272801,,,,,,,,,,,,,
111040,1.850666667,0,272644,,,,,,,,,,,,,
111360,1.856,0,272520,,,,,,,,,,,,,
111680,1.861333333,0,272420,,,,,,,,,,,,,
112000,1.866666667,0,272312,,,,,,,,,,,,,
112320,1.872,0,272218,,,,,,,,,,,,,
112640,1.877333333,0,272149,,,,,,,,,,,,,
112960,1.882666667,0,272064,,,,,,,,,,,,,
113280,1.888,0,271987,,,,,,,,,,,,,
113600,1.893333333,0,271919,,,,,,,,,,,,,
113920,1.898666667,0,271864,,,,,,,,,,,,,
114240,1.904,0,271815,,,,,,,,,,,,,
114560,1.909333333,0,271772,,,,,,,,,,,,,
114880,1.914666667,0,271732,,,,,,,,,,,,,
115200,1.92,0,271689,,,,,,,,,,,,,
115520,1.925333333,0,271645,,,,,,,,,,,,,
115840,1.930666667,0,271609,,,,,,,,,,,,,
116160,1.936,0,271568,,,,,,,,,,,,,
116480,1.941333333,0,271545,,,,,,,,,,,,,
116800,1.946666667,0,271526,,,,,,,,,,,,,
117120,1.952,0,271472,,,,,,,,,,,,,
117440,1.957333333,0,271422,,,,,,,,,,,,,
117760,1.962666667,0,271390,,,,,,,,,,,,,
118080,1.968,0,271387,,,,,,,,,,,,,
118400,1.973333333,0,271420,,,,,,,,,,,,,
118720,1.978666667,0,271435,,,,,,,,,,,,,
119040,1.984,0,271415,,,,,,,,,,,,,
119360,1.989333333,0,271393,,,,,,,,,,,,,
119680,1.994666667,0,271379,,,,,,,,,,,,,
120000,2,0,271372,,,,,,,,,,,,,
120320,2.005333333,0,271371,,,,,,,,,,,,,
120640,2.010666667,0,271374,,,,,,,,,,,,,
120960,2.016,0,271437,,,,,,,,,,,,,
121280,2.021333333,0,271644,,,,,,,,,,,,,
121600,2.026666667,0,272228,,,,,,,,,,,,,
121920,2.032,0,274081,,,,,,,,,,,,,
122240,2.037333333,0,280659,,,,,,,,,,,,,
122560,2.042666667,0,305192,,,,,,,,,,,,,
122880,2.048,0,397128,,,,,,,,,,,,,
123200,2.053333333,0,738648,,,,,,,,,,,,,
123520,2.058666667,0,1957713,,,,,,,,,,,,,
123840,2.064,0,6050772,,,,,,,,,,,,,
124160,2.069333333,0,1.86E+07,,,,,,,,,,,,,
124480,2.074666667,0,5.22E+07,,,,,,,,,,,,,
124800,2.08,0,1.26E+08,,,,,,,,,,,,,
125120,2.085333333,0,2.50E+08,,,,,,,,,,,,,
125440,2.090666667,0,4.06E+08,,,,,,,,,,,,,
125760,2.096,0,5.33E+08,,,,,,,,,,,,,
126080,2.101333333,0,6.14E+08,,,,,,,,,,,,,
