RT(milliseconds),RT(minutes) - NOT USED BY IMPORT,RI,TIC
81600,1.36,0.0,375517.0
81920,1.3653333333333333,0.0,373910.0
82240,1.3706666666666667,0.0,375548.0
82560,1.376,0.0,382429.0
82880,1.3813333333333333,0.0,397459.0
83200,1.3866666666666667,0.0,436625.0
83520,1.392,0.0,535451.0
83840,1.3973333333333333,0.0,754521.0
84160,1.4026666666666667,0.0,1199938.0
84480,1.408,0.0,2020543.0
84800,1.4133333333333333,0.0,3395210.0
85120,1.4186666666666667,0.0,5502467.0
85440,1.424,0.0,8484616.0
85760,1.4293333333333333,0.0,1.2402039E7
86080,1.4346666666666668,0.0,1.7228676E7
86400,1.44,0.0,2.285042E7
86720,1.4453333333333334,0.0,2.9058808E7
87040,1.4506666666666668,0.0,3.5575728E7
87360,1.456,0.0,4.20169E7
87680,1.4613333333333334,0.0,4.7837772E7
88000,1.4666666666666666,0.0,5.225946E7
88320,1.472,0.0,5.4197688E7
88640,1.4773333333333334,0.0,5.2482368E7
88960,1.4826666666666666,0.0,4.6552124E7
89280,1.488,0.0,3.735708E7
89600,1.4933333333333334,0.0,2.7224588E7
89920,1.4986666666666666,0.0,1.8470074E7
90240,1.504,0.0,1.2120301E7
90560,1.5093333333333334,0.0,8004792.0
90880,1.5146666666666666,0.0,5477200.0
91200,1.52,0.0,3934205.0
91520,1.5253333333333334,0.0,2972492.0
91840,1.5306666666666666,0.0,2341847.0
92160,1.536,0.0,1910693.0
92480,1.5413333333333334,0.0,1609207.0
92800,1.5466666666666666,0.0,1388070.0
93120,1.552,0.0,1222190.0
93440,1.5573333333333332,0.0,1097660.0
93760,1.5626666666666666,0.0,997958.0
94080,1.568,0.0,922015.0
94400,1.5733333333333333,0.0,860349.0
94720,1.5786666666666667,0.0,811270.0
95040,1.584,0.0,769998.0
95360,1.5893333333333333,0.0,736166.0
95680,1.5946666666666667,0.0,706011.0
96000,1.6,0.0,679180.0
96320,1.6053333333333333,0.0,656969.0
96640,1.6106666666666667,0.0,635659.0
96960,1.616,0.0,616351.0
97280,1.6213333333333333,0.0,600012.0
97600,1.6266666666666667,0.0,585178.0
97920,1.632,0.0,270082.0
98240,1.6373333333333333,0.0,270078.0
98560,1.6426666666666667,0.0,270047.0
98880,1.648,0.0,270045.0
99200,1.6533333333333333,0.0,269935.0
99520,1.6586666666666667,0.0,267923.0
99840,1.664,0.0,265962.0
100160,1.6693333333333333,0.0,270118.0
100480,1.6746666666666667,0.0,275515.0
100800,1.68,0.0,275528.0
101120,1.6853333333333333,0.0,269872.0
101440,1.6906666666666668,0.0,267015.0
101760,1.696,0.0,268389.0
102080,1.7013333333333334,0.0,276501.0
102400,1.7066666666666668,0.0,309887.0
102720,1.712,0.0,389871.0
103040,1.7173333333333334,0.0,508089.0
103360,1.7226666666666666,0.0,632428.0
103680,1.728,0.0,737559.0
104000,1.7333333333333334,0.0,814449.0
104320,1.7386666666666666,0.0,860061.0
104640,1.744,0.0,863331.0
104960,1.7493333333333334,0.0,812645.0
105280,1.7546666666666666,0.0,718802.0
105600,1.76,0.0,611074.0
105920,1.7653333333333334,0.0,514967.0
106240,1.7706666666666666,0.0,441045.0
106560,1.776,0.0,388897.0
106880,1.7813333333333334,0.0,353685.0
107200,1.7866666666666666,0.0,330296.0
107520,1.792,0.0,314726.0
107840,1.7973333333333332,0.0,304263.0
108160,1.8026666666666666,0.0,297127.0
108480,1.808,0.0,292142.0
108800,1.8133333333333332,0.0,288582.0
109120,1.8186666666666667,0.0,285981.0
109440,1.824,0.0,284050.0
109760,1.8293333333333333,0.0,282582.0
110080,1.8346666666666667,0.0,281420.0
110400,1.84,0.0,280499.0
110720,1.8453333333333333,0.0,279746.0
111040,1.8506666666666667,0.0,279106.0
111360,1.856,0.0,278589.0
111680,1.8613333333333333,0.0,278162.0
112000,1.8666666666666667,0.0,277788.0
112320,1.872,0.0,277450.0
112640,1.8773333333333333,0.0,277133.0
112960,1.8826666666666667,0.0,276834.0
113280,1.888,0.0,276593.0
113600,1.8933333333333333,0.0,276388.0
113920,1.8986666666666667,0.0,276205.0
114240,1.904,0.0,276017.0
114560,1.9093333333333333,0.0,275836.0
114880,1.9146666666666667,0.0,275682.0
115200,1.92,0.0,275554.0
115520,1.9253333333333333,0.0,275406.0
115840,1.9306666666666668,0.0,275258.0
116160,1.936,0.0,275152.0
116480,1.9413333333333334,0.0,275061.0
116800,1.9466666666666668,0.0,274972.0
117120,1.952,0.0,274907.0
117440,1.9573333333333334,0.0,274814.0
117760,1.9626666666666666,0.0,274721.0
118080,1.968,0.0,274652.0
118400,1.9733333333333334,0.0,274590.0
118720,1.9786666666666666,0.0,274524.0
119040,1.984,0.0,274495.0
119360,1.9893333333333334,0.0,274467.0
119680,1.9946666666666666,0.0,274435.0
120000,2.0,0.0,274398.0
120320,2.005333333333333,0.0,274355.0
120640,2.010666666666667,0.0,274313.0
120960,2.016,0.0,274263.0
121280,2.021333333333333,0.0,274233.0
121600,2.026666666666667,0.0,274281.0
121920,2.032,0.0,274492.0
122240,2.037333333333333,0.0,275158.0
122560,2.042666666666667,0.0,277428.0
122880,2.048,0.0,285620.0
123200,2.0533333333333332,0.0,315922.0
123520,2.058666666666667,0.0,428161.0
123840,2.064,0.0,838394.0
124160,2.0693333333333332,0.0,2277468.0
124480,2.074666666666667,0.0,7011857.0
124800,2.08,0.0,2.1242176E7
125120,2.0853333333333333,0.0,5.8200888E7
125440,2.0906666666666665,0.0,1.36273568E8
125760,2.096,0.0,2.64932384E8
126080,2.1013333333333333,0.0,4.19674816E8
126400,2.1066666666666665,0.0,5.4348173E8
126720,2.112,0.0,6.2158202E8
127040,2.1173333333333333,0.0,6.7244506E8
127360,2.1226666666666665,0.0,7.0720499E8
127680,2.128,0.0,7.3152704E8
128000,2.1333333333333333,0.0,7.486633E8
128320,2.1386666666666665,0.0,7.6066342E8
128640,2.144,0.0,7.6899462E8
128960,2.1493333333333333,0.0,7.7462586E8
129280,2.1546666666666665,0.0,7.7827008E8
129600,2.16,0.0,7.8060454E8
129920,2.1653333333333333,0.0,7.8185152E8
130240,2.1706666666666665,0.0,7.8240006E8
130560,2.176,0.0,7.8260646E8
130880,2.1813333333333333,0.0,7.8195059E8
131200,2.1866666666666665,0.0,7.808384E8
131520,2.192,0.0,7.7957152E8
131840,2.1973333333333334,0.0,7.7810566E8
132160,2.2026666666666666,0.0,7.7648928E8
132480,2.208,0.0,7.7472749E8
132800,2.2133333333333334,0.0,7.7276467E8
133120,2.2186666666666666,0.0,7.7071635E8
133440,2.224,0.0,7.6860128E8
133760,2.2293333333333334,0.0,7.6634784E8
134080,2.2346666666666666,0.0,7.639888E8
134400,2.24,0.0,7.6153235E8
134720,2.2453333333333334,0.0,7.589728E8
135040,2.2506666666666666,0.0,7.563511E8
135360,2.256,0.0,7.5368422E8
135680,2.2613333333333334,0.0,7.5092698E8
136000,2.2666666666666666,0.0,7.4786739E8
136320,2.272,0.0,7.4500966E8
136640,2.2773333333333334,0.0,7.4248179E8
136960,2.2826666666666666,0.0,7.3971232E8
137280,2.288,0.0,7.3692346E8
137600,2.2933333333333334,0.0,7.3401472E8
137920,2.2986666666666666,0.0,7.3097677E8
138240,2.304,0.0,7.2779802E8
138560,2.3093333333333335,0.0,7.2455738E8
138880,2.3146666666666667,0.0,7.2133165E8
139200,2.32,0.0,7.1801414E8
139520,2.3253333333333335,0.0,7.1469517E8
139840,2.3306666666666667,0.0,7.1128653E8
140160,2.336,0.0,7.0778848E8
140480,2.3413333333333335,0.0,7.0430278E8
140800,2.3466666666666667,0.0,7.0082227E8
141120,2.352,0.0,6.9733318E8
141440,2.3573333333333335,0.0,6.9372237E8
141760,2.3626666666666667,0.0,6.9006848E8
142080,2.368,0.0,6.8638458E8
142400,2.3733333333333335,0.0,6.8260256E8
142720,2.3786666666666667,0.0,6.7876282E8
143040,2.384,0.0,6.7486464E8
143360,2.3893333333333335,0.0,6.7091795E8
143680,2.3946666666666667,0.0,6.6694048E8
144000,2.4,0.0,6.6289843E8
144320,2.4053333333333335,0.0,6.5874451E8
144640,2.4106666666666667,0.0,6.545255E8
144960,2.416,0.0,6.5031469E8
145280,2.421333333333333,0.0,6.4604051E8
145600,2.4266666666666667,0.0,6.4184384E8
145920,2.432,0.0,6.3777421E8
146240,2.437333333333333,0.0,6.3366061E8
146560,2.4426666666666668,0.0,6.2926016E8
146880,2.448,0.0,6.2436506E8
147200,2.453333333333333,0.0,6.1914362E8
147520,2.458666666666667,0.0,6.1391162E8
147840,2.464,0.0,6.0885805E8
148160,2.469333333333333,0.0,6.0403411E8
148480,2.474666666666667,0.0,5.9924877E8
148800,2.48,0.0,5.9437722E8
149120,2.485333333333333,0.0,5.893609E8
149440,2.490666666666667,0.0,5.8418138E8
149760,2.496,0.0,5.7881875E8
150080,2.501333333333333,0.0,5.732928E8
150400,2.506666666666667,0.0,5.6763603E8
150720,2.512,0.0,5.6188102E8
151040,2.517333333333333,0.0,5.560647E8
151360,2.522666666666667,0.0,5.501769E8
151680,2.528,0.0,5.4416E8
152000,2.533333333333333,0.0,5.3800595E8
152320,2.538666666666667,0.0,5.31736352E8
152640,2.544,0.0,5.25318976E8
152960,2.5493333333333332,0.0,5.1863456E8
153280,2.554666666666667,0.0,5.11658976E8
153600,2.56,0.0,5.04356992E8
153920,2.5653333333333332,0.0,4.96711584E8
154240,2.570666666666667,0.0,4.8877728E8
154560,2.576,0.0,4.80543104E8
154880,2.5813333333333333,0.0,4.72021056E8
155200,2.5866666666666664,0.0,4.63198784E8
155520,2.592,0.0,4.54077184E8
155840,2.5973333333333333,0.0,4.44616384E8
156160,2.6026666666666665,0.0,4.34842048E8
156480,2.608,0.0,4.24705664E8
156800,2.6133333333333333,0.0,4.14188416E8
157120,2.6186666666666665,0.0,4.03381344E8
157440,2.624,0.0,3.92237248E8
157760,2.6293333333333333,0.0,3.80775424E8
158080,2.6346666666666665,0.0,3.69109824E8
158400,2.64,0.0,3.57240064E8
158720,2.6453333333333333,0.0,3.4525104E8
159040,2.6506666666666665,0.0,3.33272928E8
159360,2.656,0.0,3.21356128E8
159680,2.6613333333333333,0.0,3.0952256E8
160000,2.6666666666666665,0.0,2.97804128E8
160320,2.672,0.0,2.86238624E8
160640,2.6773333333333333,0.0,2.7484864E8
160960,2.6826666666666665,0.0,2.63613984E8
161280,2.688,0.0,2.52525424E8
161600,2.6933333333333334,0.0,2.41603536E8
161920,2.6986666666666665,0.0,2.30911552E8
162240,2.704,0.0,2.2039176E8
162560,2.7093333333333334,0.0,2.10028624E8
162880,2.7146666666666666,0.0,1.99894624E8
163200,2.72,0.0,1.89971168E8
163520,2.7253333333333334,0.0,1.80263696E8
163840,2.7306666666666666,0.0,1.70768704E8
164160,2.736,0.0,1.61513472E8
164480,2.7413333333333334,0.0,1.52504096E8
164800,2.7466666666666666,0.0,1.43718544E8
165120,2.752,0.0,1.35196176E8
165440,2.7573333333333334,0.0,1.2693888E8
165760,2.7626666666666666,0.0,1.18942584E8
166080,2.768,0.0,1.1122208E8
166400,2.7733333333333334,0.0,1.03787528E8
166720,2.7786666666666666,0.0,9.6643104E7
167040,2.784,0.0,8.9787128E7
167360,2.7893333333333334,0.0,8.3234064E7
167680,2.7946666666666666,0.0,7.6983416E7
168000,2.8,0.0,7.1041176E7
168320,2.8053333333333335,0.0,6.5427516E7
168640,2.8106666666666666,0.0,6.014064E7
168960,2.816,0.0,5.5178912E7
169280,2.8213333333333335,0.0,5.0540264E7
169600,2.8266666666666667,0.0,4.6221776E7
169920,2.832,0.0,4.2217332E7
170240,2.8373333333333335,0.0,3.8523472E7
170560,2.8426666666666667,0.0,3.5133984E7
170880,2.848,0.0,3.2034158E7
171200,2.8533333333333335,0.0,2.9213366E7
171520,2.8586666666666667,0.0,2.6662388E7
171840,2.864,0.0,2.4364188E7
172160,2.8693333333333335,0.0,2.2308692E7
172480,2.8746666666666667,0.0,2.0476772E7
172800,2.88,0.0,1.8849822E7
173120,2.8853333333333335,0.0,1.7414096E7
173440,2.8906666666666667,0.0,1.6150331E7
173760,2.896,0.0,1.5041097E7
174080,2.9013333333333335,0.0,1.4070301E7
174400,2.9066666666666667,0.0,1.3220948E7
174720,2.912,0.0,1.2478698E7
175040,2.917333333333333,0.0,1.1827851E7
175360,2.9226666666666667,0.0,1.1254846E7
175680,2.928,0.0,1.0748821E7
176000,2.933333333333333,0.0,1.0300059E7
176320,2.9386666666666668,0.0,9897310.0
176640,2.944,0.0,9531651.0
176960,2.949333333333333,0.0,9195583.0
177280,2.9546666666666668,0.0,8883273.0
177600,2.96,0.0,8590434.0
177920,2.965333333333333,0.0,8312297.0
178240,2.970666666666667,0.0,8046294.0
178560,2.976,0.0,7789994.0
178880,2.981333333333333,0.0,7541532.0
179200,2.986666666666667,0.0,7298682.0
179520,2.992,0.0,7060670.0
179840,2.997333333333333,0.0,6826296.0
180160,3.002666666666667,0.0,6595109.0
180480,3.008,0.0,6369130.0
180800,3.013333333333333,0.0,6147566.0
181120,3.018666666666667,0.0,5931016.0
181440,3.024,0.0,5719603.0
181760,3.029333333333333,0.0,5513634.0
182080,3.034666666666667,0.0,5313841.0
182400,3.04,0.0,5119163.0
182720,3.0453333333333332,0.0,4929609.0
183040,3.050666666666667,0.0,4745978.0
183360,3.056,0.0,4568572.0
183680,3.0613333333333332,0.0,4397851.0
184000,3.066666666666667,0.0,4233831.0
184320,3.072,0.0,4076788.0
184640,3.0773333333333333,0.0,3925884.0
184960,3.082666666666667,0.0,3781421.0
185280,3.088,0.0,3643443.0
185600,3.0933333333333333,0.0,3511460.0
185920,3.0986666666666665,0.0,3385580.0
186240,3.104,0.0,3265424.0
186560,3.1093333333333333,0.0,3151552.0
186880,3.1146666666666665,0.0,3043304.0
187200,3.12,0.0,2939586.0
187520,3.1253333333333333,0.0,2841258.0
187840,3.1306666666666665,0.0,2747627.0
188160,3.136,0.0,2658879.0
188480,3.1413333333333333,0.0,2574939.0
188800,3.1466666666666665,0.0,2495420.0
189120,3.152,0.0,2419946.0
189440,3.1573333333333333,0.0,2348351.0
189760,3.1626666666666665,0.0,2280897.0
190080,3.168,0.0,2216795.0
190400,3.1733333333333333,0.0,2156425.0
190720,3.1786666666666665,0.0,2100043.0
191040,3.184,0.0,2047144.0
191360,3.1893333333333334,0.0,1997583.0
191680,3.1946666666666665,0.0,1951136.0
192000,3.2,0.0,1907855.0
192320,3.2053333333333334,0.0,1867685.0
192640,3.2106666666666666,0.0,1830269.0
192960,3.216,0.0,1795441.0
193280,3.2213333333333334,0.0,1763505.0
193600,3.2266666666666666,0.0,1734349.0
193920,3.232,0.0,1707626.0
194240,3.2373333333333334,0.0,1683665.0
194560,3.2426666666666666,0.0,1662504.0
194880,3.248,0.0,1643644.0
195200,3.2533333333333334,0.0,1627435.0
195520,3.2586666666666666,0.0,1613554.0
195840,3.264,0.0,1601918.0
196160,3.2693333333333334,0.0,1592594.0
196480,3.2746666666666666,0.0,1585469.0
196800,3.28,0.0,1580542.0
197120,3.2853333333333334,0.0,1577881.0
197440,3.2906666666666666,0.0,1577340.0
197760,3.296,0.0,1578853.0
198080,3.3013333333333335,0.0,1582383.0
198400,3.3066666666666666,0.0,1587888.0
198720,3.312,0.0,1595318.0
199040,3.3173333333333335,0.0,1604709.0
199360,3.3226666666666667,0.0,1615909.0
199680,3.328,0.0,1629005.0
200000,3.3333333333333335,0.0,1643965.0
200320,3.3386666666666667,0.0,1660695.0
200640,3.344,0.0,1679182.0
200960,3.3493333333333335,0.0,1699300.0
201280,3.3546666666666667,0.0,1721238.0
201600,3.36,0.0,1744754.0
201920,3.3653333333333335,0.0,1769541.0
202240,3.3706666666666667,0.0,1795775.0
202560,3.376,0.0,1823223.0
202880,3.3813333333333335,0.0,1851630.0
203200,3.3866666666666667,0.0,1881082.0
203520,3.392,0.0,1911670.0
203840,3.3973333333333335,0.0,1943219.0
204160,3.4026666666666667,0.0,1975575.0
204480,3.408,0.0,2008752.0
204800,3.4133333333333336,0.0,2042607.0
205120,3.4186666666666667,0.0,2076879.0
205440,3.424,0.0,2111610.0
205760,3.429333333333333,0.0,2146539.0
206080,3.4346666666666668,0.0,2181724.0
206400,3.44,0.0,2217035.0
206720,3.445333333333333,0.0,2251976.0
207040,3.4506666666666668,0.0,2286931.0
207360,3.456,0.0,2321807.0
207680,3.461333333333333,0.0,2355937.0
208000,3.466666666666667,0.0,2389406.0
208320,3.472,0.0,2422464.0
208640,3.477333333333333,0.0,2454606.0
208960,3.482666666666667,0.0,2485353.0
209280,3.488,0.0,2515046.0
209600,3.493333333333333,0.0,2542737.0
209920,3.498666666666667,0.0,2568593.0
210240,3.504,0.0,2592975.0
210560,3.509333333333333,0.0,2615804.0
210880,3.514666666666667,0.0,2636341.0
211200,3.52,0.0,2654626.0
211520,3.525333333333333,0.0,2670059.0
211840,3.530666666666667,0.0,2682445.0
212160,3.536,0.0,2692046.0
212480,3.541333333333333,0.0,2698806.0
212800,3.546666666666667,0.0,2702571.0
213120,3.552,0.0,2703402.0
213440,3.5573333333333332,0.0,2701054.0
213760,3.562666666666667,0.0,2695447.0
214080,3.568,0.0,2686075.0
214400,3.5733333333333333,0.0,2672874.0
214720,3.578666666666667,0.0,2655791.0
215040,3.584,0.0,2634966.0
215360,3.5893333333333333,0.0,2610892.0
215680,3.5946666666666665,0.0,2583125.0
216000,3.6,0.0,2551919.0
216320,3.6053333333333333,0.0,2517316.0
216640,3.6106666666666665,0.0,2479155.0
216960,3.616,0.0,2437946.0
217280,3.6213333333333333,0.0,2393513.0
217600,3.6266666666666665,0.0,2346013.0
217920,3.632,0.0,2296000.0
218240,3.6373333333333333,0.0,2243821.0
218560,3.6426666666666665,0.0,2189552.0
218880,3.648,0.0,2133177.0
219200,3.6533333333333333,0.0,2074995.0
219520,3.6586666666666665,0.0,2015193.0
